matrices:,md5,md6,md7,md8,md9,md10,md11,md20,md21,md22,md23,md24,md25,md26,md31,md32,md33,md34,md35,md36,md37,md38,md39,md40,md41
name:,Con11,FIRE11,TCWh11,Ret11,Bus11,AcIn11,HeEd11,PpTt11,Pp2_11,Pp3_11,PSEn11,HhLwIn,HhMdIn,HhHiIn,aWkL,aWkM,aWkH,aNw,aUv,aSc,aSh,aPB,aSo,aEc,aNo
description,2011_Const_Mfg,2011_FIRE,2011_TCU_WhSale,2011_Retail,2011_Business_OthServ,2011_Accom_Fd_Info,2011_Health_Ed_PubAd,2011_total_population,2011_Pop 5to12,2011_Pop_13to17,PostSec 2011 FT Enrl,Household Low Income,Household Medium Income,Household High Income,AttracWkL,AttracWkM,AttracWkH,AttracNw,AttracUv,AttracSc,AttracSh,AttracPB,AttracSo,AttracEc,AttracNo
8830,332.0,33.0,0.0,246.0,158.0,187.0,121.0,5055.0,626.0,423.0,0.0,403.4545593261719,678.8924560546875,697.6409912109375,166.04527282714844,712.5059814453125,315.68829345703125,706.6204223632812,14.712281227111816,1606.3804931640625,1140.229248046875,567.2645263671875,1778.0869140625,1436.678466796875,1443.9619140625
8840,148.0,154.0,36.0,28.0,166.0,180.0,389.0,7044.0,805.0,590.0,0.0,554.1810302734375,935.8319702148438,962.970458984375,188.1876220703125,781.9911499023438,468.94647216796875,764.8397827148438,47.298160552978516,2164.511474609375,497.7925720214844,775.324951171875,2284.09765625,1920.5360107421875,1356.87109375
9000,48.0,0.0,33.0,3.0,22.0,3.0,45.0,1727.0,169.0,109.0,0.0,212.41964721679688,243.14871215820312,249.96665954589844,18.404497146606445,80.29334259033203,51.1387825012207,82.61260223388672,0.0,411.56427001953125,67.02481079101562,121.55460357666016,287.31488037109375,326.4831237792969,214.3392791748047
9010,22.0,0.0,0.0,5.0,0.0,5.0,19.0,1158.0,114.0,95.0,0.0,135.56370544433594,148.1710205078125,151.22320556640625,7.722499847412109,20.80987548828125,8.913236618041992,43.301631927490234,0.0,307.6419982910156,53.471580505371094,76.7842025756836,197.13502502441406,242.66912841796875,148.05894470214844
9020,36.0,0.0,0.0,4.0,36.0,20.0,47.0,837.0,74.0,54.0,0.0,105.59774780273438,108.30059814453125,100.68690490722656,20.795608520507812,70.88538360595703,34.37510299682617,52.259300231933594,0.0,192.6361541748047,39.750911712646484,83.65032196044922,169.62867736816406,166.6302947998047,122.78323364257812
9030,117.0,0.0,0.0,46.0,0.0,42.0,0.0,1189.0,130.0,107.0,0.0,109.49801635742188,125.51522064208984,137.70556640625,25.063520431518555,40.774417877197266,16.292343139648438,54.322505950927734,0.0,346.2838134765625,171.5445556640625,111.95918273925781,295.3930358886719,296.384521484375,239.39247131347656
9040,24.600000381469727,50.400001525878906,0.0,19.0,28.0,111.0,88.0,2711.0,275.0,173.0,0.0,295.8058776855469,330.6781921386719,334.73651123046875,43.76982498168945,125.69316101074219,62.94985580444336,140.69252014160156,0.0,665.0894165039062,146.0027313232422,245.60870361328125,590.4166259765625,575.3643188476562,415.7619323730469
9050,6.0,5.0,0.0,3.0,4.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.151096820831299,16.848779678344727,8.2529935836792,7.487707614898682,0.0,1.4332811832427979,8.562699317932129,14.715875625610352,23.660690307617188,10.497503280639648,15.128604888916016
9060,65.0,55.0,17.0,45.0,138.0,51.0,984.0,7700.0,825.0,548.0,245.0,855.956787109375,936.447265625,926.8131103515625,234.2740478515625,850.3619995117188,402.9168701171875,615.5321655273438,591.4691772460938,2123.637451171875,389.0995788574219,1071.218994140625,1578.2740478515625,1883.270751953125,1206.5618896484375
9070,24.0,0.0,35.0,29.0,90.0,69.0,484.0,8882.0,1094.0,688.0,0.0,851.5491943359375,996.060546875,1081.29345703125,119.10379791259766,425.3949279785156,212.3878631591797,467.03118896484375,0.0,2661.5126953125,383.4447021484375,805.32666015625,1622.873291015625,2177.922607421875,1208.6334228515625
9080,49.0,115.0,57.0,97.0,188.0,119.0,772.0,3586.0,245.0,222.0,0.0,583.9059448242188,570.977783203125,484.4069519042969,216.5434112548828,797.2443237304688,406.9809875488281,487.0664978027344,0.0,774.547607421875,398.25323486328125,801.19775390625,1031.159912109375,849.4151000976562,815.356689453125
9090,1637.0,351.0,421.0,1582.0,947.0,1097.0,222.0,380.0,42.0,26.0,0.0,60.9508171081543,57.87583923339844,48.92498779296875,703.1420288085938,1867.7628173828125,1107.5155029296875,1180.08642578125,0.0,125.87139129638672,4528.26025390625,1923.5087890625,3567.368896484375,1132.179931640625,3491.707763671875
9100,68.0,0.0,48.0,5.0,0.0,5.0,181.0,4758.0,568.0,335.0,0.0,385.33184814453125,454.887939453125,510.49481201171875,45.539588928222656,173.12478637695312,96.46754455566406,215.17831420898438,0.0,1341.0037841796875,175.33816528320312,361.5272521972656,798.7701416015625,1068.2633056640625,595.8292236328125
9110,8.0,0.0,9.0,3.0,43.0,13.0,584.0,2095.0,187.0,123.0,0.0,168.9425811767578,196.39080810546875,213.1907958984375,122.1620101928711,442.1509704589844,204.56675720214844,258.66522216796875,0.0,522.6981201171875,79.4822769165039,477.9278869628906,500.5813293457031,540.1773071289062,381.92291259765625
9120,23.0,0.0,105.0,24.0,63.0,34.0,412.0,3010.0,262.0,228.0,0.0,317.1679382324219,368.59326171875,385.76312255859375,97.3760986328125,391.19671630859375,224.5177764892578,272.0732727050781,0.0,765.15478515625,170.39559936523438,443.9186096191406,648.6497802734375,700.5093994140625,496.0190124511719
9130,1.0,0.0,3.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6288001537323,10.906402587890625,6.3077616691589355,5.077397346496582,0.0,1.3138411045074463,2.8542330265045166,7.82805061340332,4.404008865356445,3.926050901412964,4.2936787605285645
9140,19.0,0.0,1.0,1.0,1.0,0.0,3.0,256.0,19.0,19.0,0.0,36.90070343017578,40.33246612548828,39.36912536621094,3.3333935737609863,9.918782234191895,4.634568214416504,9.70907974243164,0.0,55.880619049072266,11.52030086517334,15.930137634277344,41.91795349121094,43.67390823364258,31.757160186767578
9150,334.0,0.0,12.0,13.0,23.0,2.0,58.0,2612.0,224.0,159.0,0.0,408.66375732421875,414.1471252441406,388.4075012207031,59.98316192626953,179.0762939453125,81.69901275634766,112.7368392944336,0.0,566.5338745117188,125.5260009765625,183.4583740234375,441.2495422363281,450.97711181640625,336.2018737792969
9160,0.0,0.0,0.0,5.0,0.0,4.0,39.0,1731.0,150.0,106.0,0.0,297.1811218261719,299.9371032714844,272.282958984375,8.610957145690918,26.977510452270508,12.007316589355469,67.00455474853516,0.0,378.703125,72.86868286132812,118.26555633544922,290.25927734375,301.1344299316406,217.56776428222656
9170,75.5999984741211,90.4000015258789,55.0,145.0,143.0,724.0,519.0,1249.0,139.0,106.0,0.0,178.77032470703125,179.39999389648438,162.4180145263672,233.19961547851562,580.5628662109375,302.69775390625,335.55474853515625,0.0,419.9621276855469,456.1447448730469,721.0025634765625,1319.62255859375,760.233154296875,859.816650390625
9180,2.0,1.0,1.0,3.0,3.0,14.0,10.0,246.0,15.0,15.0,0.0,37.56766891479492,40.93503189086914,39.819786071777344,4.534897804260254,10.988748550415039,5.663440704345703,13.200183868408203,0.0,45.027793884277344,16.890249252319336,25.424829483032227,60.169986724853516,42.906036376953125,42.33106231689453
9190,906.5999755859375,370.3999938964844,168.0,229.0,273.0,180.0,1273.0,7133.0,521.0,376.0,0.0,1109.3382568359375,1088.7491455078125,974.96826171875,489.1877136230469,1742.9100341796875,893.7767333984375,928.2163696289062,0.0,1462.6656494140625,895.08447265625,1450.91845703125,1971.0238037109375,1561.486083984375,1602.50439453125
9200,62.0,0.0,25.0,28.0,33.0,56.0,242.0,1808.0,197.0,139.0,0.0,240.13174438476562,267.51116943359375,272.25396728515625,68.5747299194336,225.29798889160156,113.07884979248047,156.16485595703125,0.0,519.8385009765625,141.1226348876953,284.0578918457031,445.8608703613281,483.498046875,338.0277099609375
9300,1531.0,99.0,273.0,532.0,239.0,99.0,138.0,3791.0,394.0,323.0,0.0,393.2362060546875,467.4355163574219,364.7264404296875,454.29327392578125,1366.694580078125,727.667724609375,1207.34130859375,17.188508987426758,1128.9403076171875,2110.10400390625,622.2653198242188,1186.880126953125,1237.9517822265625,2075.025390625
9310,1470.0,17.0,235.0,127.0,178.0,21.0,172.0,5204.0,523.0,406.0,0.0,515.5803833007812,596.090087890625,462.4258117675781,359.4939880371094,1204.86083984375,623.678955078125,876.7293701171875,21.423358917236328,1461.87939453125,754.3018798828125,428.82049560546875,1243.991943359375,1318.159423828125,1149.081787109375
9320,362.0,135.0,113.0,39.0,48.0,63.0,586.0,1523.0,185.0,149.0,0.0,150.84506225585938,174.4788818359375,131.61196899414062,262.31243896484375,974.74267578125,482.4560241699219,516.933837890625,72.98888397216797,592.0048828125,227.25991821289062,681.5655517578125,670.795654296875,689.7607421875,919.7131958007812
9330,273.3999938964844,230.60000610351562,68.0,53.0,65.0,118.0,216.0,12988.0,1511.0,738.0,0.0,923.0826416015625,1270.802490234375,1065.355712890625,176.9706573486328,664.99560546875,344.12945556640625,899.2728271484375,26.90375328063965,3513.64501953125,945.2289428710938,764.6587524414062,3037.74658203125,3037.239013671875,1902.29052734375
9340,97.0,28.0,89.0,41.0,131.0,76.0,193.0,6422.0,710.0,435.0,0.0,600.3564453125,782.2850341796875,639.54638671875,110.11841583251953,441.84808349609375,249.61798095703125,486.3171081542969,24.03900146484375,1799.3714599609375,519.9075927734375,481.29656982421875,1621.72900390625,1589.894287109375,1074.871337890625
9350,162.0,463.0,121.0,595.0,650.0,287.0,842.0,8079.0,704.0,459.0,118.0,1128.178466796875,1119.95751953125,746.635986328125,553.9776611328125,2029.12890625,1041.9937744140625,1832.96923828125,286.89404296875,1909.51416015625,2583.75048828125,1610.9307861328125,2960.217041015625,2178.343505859375,3512.890380859375
9360,5954.39990234375,481.6000061035156,1697.0,331.0,1050.0,206.0,601.0,2800.0,307.0,206.0,14.0,272.64898681640625,324.21807861328125,251.92501831054688,1538.607177734375,6020.5634765625,3494.373779296875,3274.9658203125,96.45270538330078,871.3815307617188,1338.5882568359375,997.1697387695312,1795.6888427734375,1108.96875,1898.8988037109375
9370,147.0,0.0,50.0,17.0,208.0,41.0,175.0,8762.0,947.0,596.0,0.0,688.140869140625,909.3778686523438,751.6551513671875,113.4103012084961,469.5360412597656,244.89846801757812,584.2562255859375,21.797021865844727,2414.048095703125,571.0736083984375,507.5593566894531,2032.5281982421875,2068.68212890625,1262.697509765625
9380,275.0,0.0,40.0,3.0,195.0,3.0,93.0,2445.0,258.0,157.0,0.0,316.09149169921875,345.63372802734375,258.5076904296875,105.03466796875,433.668701171875,220.38558959960938,329.44403076171875,11.5835599899292,655.0946044921875,153.16355895996094,177.5159912109375,622.7285766601562,569.4301147460938,395.1772155761719
9390,135.0,1228.0,141.0,1484.0,1271.0,618.0,2689.0,6690.0,547.0,318.0,376.0,1248.9644775390625,1160.714599609375,728.805908203125,1430.8134765625,5106.6455078125,2503.0908203125,3968.456298828125,914.9202880859375,1681.61962890625,5659.642578125,4055.709228515625,4402.4619140625,3000.167236328125,7820.67529296875
9400,289.0,361.0,108.0,1512.0,750.0,892.0,520.0,7133.0,419.0,282.0,169.0,1522.85009765625,1349.44384765625,818.0231323242188,713.343994140625,1776.6197509765625,926.8207397460938,2537.136962890625,325.45684814453125,1152.54443359375,5784.892578125,2181.61865234375,4347.55078125,2109.8388671875,5608.83984375
9410,75.0,547.0,83.0,515.0,690.0,592.0,519.0,8645.0,935.0,587.0,26.0,996.49365234375,1090.638671875,801.9346923828125,505.80487060546875,1780.020263671875,934.0875244140625,1879.4288330078125,104.74967193603516,2425.0859375,2332.65966796875,1482.623291015625,3818.7919921875,2613.6845703125,3007.622314453125
9420,320.0,291.0,51.0,530.0,577.0,336.0,3759.0,8825.0,645.0,432.0,0.0,1506.8607177734375,1371.22021484375,841.372802734375,1308.511474609375,4550.16796875,2023.2060546875,2660.579833984375,468.2000427246094,2145.83837890625,2396.416259765625,4446.44384765625,4057.37451171875,3147.60546875,6568.5068359375
9430,453.0,0.0,60.0,20.0,175.0,38.0,1264.0,3650.0,335.0,227.0,0.0,271.35369873046875,321.9626770019531,252.92538452148438,449.1962890625,1608.7740478515625,715.4376831054688,811.8839111328125,157.436767578125,1031.3526611328125,283.76605224609375,1381.0072021484375,1291.92919921875,1216.061767578125,1847.94140625
9440,626.0,0.0,22.0,14.0,41.0,19.0,56.0,1731.0,155.0,141.0,0.0,193.60427856445312,214.94577026367188,160.7255096435547,137.56463623046875,402.7386779785156,172.228271484375,301.34747314453125,6.9750471115112305,465.9388732910156,150.608154296875,134.17015075683594,437.0101013183594,414.4512023925781,302.23248291015625
9450,522.0,19.0,69.0,14.0,34.0,3.0,0.0,43.0,4.0,4.0,0.0,5.784893989562988,6.576017379760742,5.058938026428223,103.85568237304688,344.9814758300781,177.1287384033203,193.5916290283203,0.0,12.401152610778809,52.22053146362305,11.188591003417969,32.980464935302734,17.45297622680664,44.0357551574707
9460,140.0,76.0,16.0,128.0,70.0,123.0,350.0,6601.0,811.0,633.0,0.0,674.0083618164062,824.547119140625,655.6228637695312,176.55496215820312,546.6854248046875,251.37896728515625,619.4432983398438,43.59404373168945,2282.75927734375,839.2791748046875,718.4268798828125,1800.7615966796875,2088.53955078125,1507.69091796875
9470,122.0,44.0,14.0,4.0,53.0,13.0,328.0,10695.0,1390.0,1049.0,0.0,973.9781494140625,1291.36328125,1073.52001953125,125.75828552246094,468.6128234863281,212.22344970703125,604.7462768554688,40.85384750366211,3822.364990234375,637.5782470703125,695.4461669921875,2318.8828125,3257.4765625,1618.1058349609375
9500,234.0,228.0,14.0,467.0,1015.0,388.0,410.0,3620.0,279.0,259.0,0.0,574.4398803710938,573.1444091796875,392.9459228515625,469.7044982910156,1711.63134765625,865.694091796875,1597.581298828125,51.06730651855469,885.9319458007812,1869.3211669921875,1039.5244140625,2377.969970703125,1204.4454345703125,2167.589599609375
9510,441.3999938964844,76.5999984741211,374.0,856.0,414.0,383.0,434.0,4806.0,388.0,211.0,0.0,905.7124633789062,853.6041870117188,560.7015991210938,450.53558349609375,1347.03271484375,814.3888549804688,1447.509765625,54.05661392211914,983.531982421875,3319.793701171875,1313.156494140625,2324.576171875,1454.0869140625,3416.03662109375
9520,909.5999755859375,150.39999389648438,1464.0,885.0,665.0,247.0,1090.0,2404.0,177.0,121.0,6771.0,384.57568359375,375.30633544921875,249.5724639892578,742.0521850585938,3242.875,2225.2373046875,1881.1868896484375,10580.275390625,600.065673828125,3282.76904296875,1786.2711181640625,1784.3663330078125,1267.0723876953125,3923.682373046875
9530,45.0,68.0,0.0,93.0,211.0,467.0,402.0,2642.0,308.0,238.0,0.0,261.294189453125,332.40924072265625,271.8273010253906,239.24630737304688,668.8392333984375,311.502197265625,667.4027709960938,50.07087326049805,897.3193359375,484.2373352050781,847.0162353515625,2006.266845703125,1086.9136962890625,1002.566650390625
9540,115.0,26.0,41.0,43.0,359.0,540.0,348.0,10592.0,907.0,767.0,33.0,1281.555908203125,1444.9033203125,1112.668212890625,257.54962158203125,782.2904052734375,392.3226013183594,1030.180908203125,94.24862670898438,2639.0390625,770.0643310546875,1090.9180908203125,3865.16943359375,2523.24755859375,1736.271728515625
9550,219.0,21.0,0.0,72.0,33.0,338.0,98.0,1225.0,159.0,100.0,0.0,109.28654479980469,143.38973999023438,117.08958435058594,133.04054260253906,247.606689453125,105.3453598022461,353.13311767578125,12.206332206726074,413.9056701660156,327.07403564453125,405.936767578125,1199.7518310546875,542.1448364257812,449.8684997558594
9560,459.0,0.0,18.0,5.0,39.0,72.0,101.0,5039.0,631.0,389.0,0.0,462.88275146484375,594.4777221679688,484.5631408691406,125.73116302490234,361.40386962890625,155.94068908691406,404.5301818847656,12.579995155334473,1593.945556640625,311.4607849121094,322.552490234375,1260.562255859375,1378.3900146484375,713.2542114257812
9570,769.0,31.0,88.0,4.0,81.0,12.0,61.0,2113.0,268.0,215.0,0.0,198.88760375976562,242.35287475585938,190.22341918945312,173.06289672851562,588.9856567382812,291.3000793457031,395.33349609375,7.597818851470947,756.4494018554688,137.3634490966797,141.90451049804688,516.02099609375,648.95703125,324.5231018066406
9600,1681.0,16.0,180.0,167.0,339.0,280.0,132.0,6923.0,732.0,555.0,0.0,732.379638671875,857.5703125,673.289794921875,455.3185119628906,1384.82373046875,683.8604736328125,1220.3153076171875,16.44118309020996,2011.76220703125,996.5369873046875,647.4775390625,2352.4052734375,1888.9197998046875,1418.689697265625
9610,160.0,0.0,0.0,166.0,122.0,104.0,302.0,3105.0,282.0,232.0,0.0,461.99371337890625,471.566650390625,332.23101806640625,166.48593139648438,476.91217041015625,210.32870483398438,481.23065185546875,37.61543273925781,835.0429077148438,770.4480590820312,559.684814453125,1053.480712890625,885.93359375,1152.1903076171875
9620,909.4000244140625,286.6000061035156,363.0,739.0,2426.0,782.0,2783.0,8753.0,683.0,449.0,1334.0,1599.4866943359375,1440.5238037109375,869.1630249023438,1542.5289306640625,5919.3681640625,2972.375732421875,4038.660888671875,2404.3779296875,2107.41943359375,3134.3818359375,3920.8271484375,5838.75341796875,3131.796630859375,6088.54296875
9630,289.3999938964844,508.6000061035156,25.0,1713.0,619.0,985.0,1220.0,6955.0,522.0,407.0,0.0,1084.750244140625,1064.6331787109375,713.29052734375,942.9804077148438,2391.901123046875,1140.4964599609375,2928.31640625,151.9563751220703,1594.679931640625,6488.271484375,3023.654296875,4702.64013671875,2787.3388671875,6903.64111328125
9640,369.0,169.0,94.0,222.0,163.0,215.0,977.0,10948.0,1381.0,939.0,255.0,1252.1702880859375,1446.4595947265625,1122.645751953125,438.6562194824219,1476.064697265625,698.9859008789062,1263.4083251953125,515.0363159179688,3720.1376953125,1426.446044921875,1586.5888671875,3154.03125,3524.24951171875,2955.689453125
9650,275.0,46.0,96.0,71.0,276.0,56.0,390.0,8477.0,783.0,597.0,0.0,1162.7542724609375,1205.55126953125,861.66162109375,220.76663208007812,873.517578125,449.4124755859375,793.917724609375,48.57622146606445,2188.618896484375,746.216796875,744.793701171875,2110.235595703125,1968.8892822265625,1611.8563232421875
9660,993.0,655.0,603.0,1033.0,1220.0,618.0,1912.0,12668.0,1130.0,781.0,52.0,1937.153564453125,1921.4998779296875,1326.1343994140625,1215.4718017578125,4493.22900390625,2405.52783203125,3487.45703125,318.3598937988281,3204.6103515625,4406.57177734375,3265.43798828125,5360.93505859375,3861.53076171875,6425.76708984375
9670,272.0,239.0,52.0,779.0,202.0,109.0,346.0,5828.0,508.0,447.0,0.0,773.9937133789062,807.9724731445312,586.1396484375,338.2538757324219,916.4293212890625,457.78204345703125,1219.4276123046875,43.0958251953125,1524.2320556640625,3105.9345703125,1035.0035400390625,1668.6527099609375,1729.395263671875,3226.25634765625
9680,72.0,0.0,64.0,107.0,145.0,272.0,237.0,11467.0,1422.0,756.0,0.0,1339.2359619140625,1490.352294921875,1130.239990234375,153.20364379882812,440.57928466796875,234.3713836669922,788.3792114257812,29.51939582824707,3406.24609375,1048.3299560546875,866.8400268554688,3187.9736328125,3042.00244140625,1897.211669921875
9690,879.0,0.0,24.0,3.0,52.0,18.0,132.0,3196.0,398.0,224.0,0.0,320.25347900390625,380.4798889160156,301.3674011230469,202.6311492919922,605.374755859375,254.06529235839844,450.9828186035156,16.44118309020996,980.9164428710938,196.9367218017578,251.16961669921875,758.0166015625,855.7879028320312,525.2572631835938
