c Emme Modeller - Turn Transaction
c Date: 2016-05-31 15:30:30
c Project:        Combined Itineraries                                        
c Scenario 2100:  2015 MD Base Network
t turns
c     At   From     To   TPF  Data1  Data2  Data3
a 813905 813906 815501    -1      0      0      0
a 813905 813906 815502    -1      0      0      0
a 813905 815501 813904     0      0      0      0
a 813905 815501 815501     0      0      0      0
a 813905 815501 815502    -1      0      0      0
a 814005 813304 813304     0      0      0      0
a 814005 813304 814006    -1      0      0      0
a 814005 813304 814007    -1      0      0      0
a 814005 814007 813304    -1      0      0      0
a 814005 814007 814006    -1      0      0      0
a 814005 814007 814007     0      0      0      0
a 814005 814008 813304    -1      0      0      0
a 814005 814008 814006     0      0      0      0
a 814005 814008 814007    -1      0      0      0
a 814006 814005 814007     0      0      0      0
a 814006 814005 815101    -1      0      0      0
a 814006 814007 814007     0      0      0      0
a 814006 814007 815101    -1      0      0      0
a 814006 815101 814007    -1      0      0      0
a 814006 815101 815101     0      0      0      0
a 814219 814805 814217    -1      0      0      0
a 814219 814805 814805     0      0      0      0
a 814219 814805 815705    -1      0      0      0
a 814219 815705 814217    -1      0      0      0
a 814219 815705 814805     0      0      0      0
a 814219 815705 815705     0      0      0      0
a 814512 814507 814507     0      0      0      0
a 814512 814507 814511    -1      0      0      0
a 814512 814511 814507    -1      0      0      0
a 814512 814511 814511     0      0      0      0
a 814512 815101 814507    -1      0      0      0
a 814512 815101 814511     0      0      0      0
a 814605 814004 814004     0      0      0      0
a 814605 814004 814010    -1      0      0      0
a 814605 814004 814606    -1      0      0      0
a 814605 814010 814004    -1      0      0      0
a 814605 814010 814010     0      0      0      0
a 814605 814010 814606    -1      0      0      0
a 814605 814606 814004    -1      0      0      0
a 814605 814606 814010     0      0      0      0
a 814605 814606 814606     0      0      0      0
a 814806 814805 814805     0      0      0      0
a 814806 814805 814807    -1      0      0      0
a 814806 814805 815304    -1      0      0      0
a 814806 815304 814805    -1      0      0      0
a 814806 815304 814807     0      0      0      0
a 814806 815304 815304     0      0      0      0
a 815101 814006 814006     0      0      0      0
a 815101 814006 814511    -1      0      0      0
a 815101 814006 814512    -1      0      0      0
a 815101 814511 814006    -1      0      0      0
a 815101 814511 814511     0      0      0      0
a 815101 814511 814512     0      0      0      0
a 815206 814010 814010     0      0      0      0
a 815206 814010 814015    -1      0      0      0
a 815206 814010 814016    -1      0      0      0
a 815206 814010 815203    -1      0      0      0
a 815206 814012 814010    -1      0      0      0
a 815206 814012 814015    -1      0      0      0
a 815206 814012 814016    -1      0      0      0
a 815206 814012 815203    -1      0      0      0
a 815206 815203 814010     0      0      0      0
a 815206 815203 814015    -1      0      0      0
a 815206 815203 814016     0      0      0      0
a 815206 815203 815203     0      0      0      0
a 815206 816416 814010    -1      0      0      0
a 815206 816416 814015    -1      0      0      0
a 815206 816416 814016     0      0      0      0
a 815206 816416 815203    -1      0      0      0
a 815504 813906 813906     0      0      0      0
a 815504 813906 815403    -1      0      0      0
a 815504 813906 815505    -1      0      0      0
a 815504 815403 813906    -1      0      0      0
a 815504 815403 815403     0      0      0      0
a 815504 815403 815505    -1      0      0      0
a 815504 815502 813906    -1      0      0      0
a 815504 815502 815403    -1      0      0      0
a 815504 815502 815505     0      0      0      0
a 815508 813907 815507    -1      0      0      0
a 815508 813907 815509    -1      0      0      0
a 815508 813907 816202     0      0      0      0
a 815508 815507 815507     0      0      0      0
a 815508 815507 815509     0      0      0      0
a 815508 815507 816202    -1      0      0      0
a 815508 816202 815507    -1      0      0      0
a 815508 816202 815509    -1      0      0      0
a 815508 816202 816202     0      0      0      0
a 815706 815707 815707     0      0      0      0
a 815706 815707 815708     0      0      0      0
a 815706 815707 815711    -1      0      0      0
a 815706 815711 815707    -1      0      0      0
a 815706 815711 815708    -1      0      0      0
a 815706 815711 815711     0      0      0      0
a 815708 815706 815707     0      0      0      0
a 815708 815706 815709    -1      0      0      0
a 815708 815707 815707     0      0      0      0
a 815708 815707 815709    -1      0      0      0
a 815708 815709 815707    -1      0      0      0
a 815708 815709 815709     0      0      0      0
a 815709 815404 815404     0      0      0      0
a 815709 815404 815708    -1      0      0      0
a 815709 815704 815404     0      0      0      0
a 815709 815704 815708    -1      0      0      0
a 815709 815708 815404    -1      0      0      0
a 815709 815708 815708     0      0      0      0
a 816110 815312 815312     0      0      0      0
a 816110 815312 816105     0      0      0      0
a 816110 815312 816106     0      0      0      0
a 816110 815312 816111     0      0      0      0
a 816110 815903 815312     0      0      0      0
a 816110 815903 816105    -1      0      0      0
a 816110 815903 816106     0      0      0      0
a 816110 815903 816111     0      0      0      0
a 816110 816105 815312    -1      0      0      0
a 816110 816105 816105     0      0      0      0
a 816110 816105 816106    -1      0      0      0
a 816110 816105 816111    -1      0      0      0
a 816110 816112 815312    -1      0      0      0
a 816110 816112 816105     0      0      0      0
a 816110 816112 816106     0      0      0      0
a 816110 816112 816111    -1      0      0      0
a 816602 816002 816002     0      0      0      0
a 816602 816002 816603    -1      0      0      0
a 816602 816002 816604    -1      0      0      0
a 816602 816604 816002    -1      0      0      0
a 816602 816604 816603     0      0      0      0
a 816602 816604 816604     0      0      0      0
a 816603 816503 816503     0      0      0      0
a 816603 816503 816604    -1      0      0      0
a 816603 816503 816605    -1      0      0      0
a 816603 816602 816503    -1      0      0      0
a 816603 816602 816604    -1      0      0      0
a 816603 816602 816605     0      0      0      0
a 816603 816604 816503    -1      0      0      0
a 816603 816604 816604     0      0      0      0
a 816603 816604 816605    -1      0      0      0
a 816605 816603 816604     0      0      0      0
a 816605 816603 816606    -1      0      0      0
a 816605 816604 816604     0      0      0      0
a 816605 816604 816606    -1      0      0      0
a 816605 816606 816604    -1      0      0      0
a 816605 816606 816606     0      0      0      0
a 816606 816605 816605     0      0      0      0
a 816606 816605 816609    -1      0      0      0
a 816606 816607 816605    -1      0      0      0
a 816606 816607 816609     0      0      0      0
a 816609      3      3     0      0      0      0
a 816609      3 816607    -1      0      0      0
a 816609 816606      3    -1      0      0      0
a 816609 816606 816607     0      0      0      0
a 820507 820506 820506     0      0      0      0
a 820507 820506 820508    -1      0      0      0
a 820507 820506 820510    -1      0      0      0
a 820507 820508 820506    -1      0      0      0
a 820507 820508 820508     0      0      0      0
a 820507 820508 820510    -1      0      0      0
a 820507 820510 820506    -1      0      0      0
a 820507 820510 820508     0      0      0      0
a 820507 820510 820510     0      0      0      0
a 821803 821505 821505     0      0      0      0
a 821803 821505 821507    -1      0      0      0
a 821803 821505 821808    -1      0      0      0
a 821803 821801 821505    -1      0      0      0
a 821803 821801 821507     0      0      0      0
a 821803 821801 821808    -1      0      0      0
a 821803 821808 821505    -1      0      0      0
a 821803 821808 821507    -1      0      0      0
a 821803 821808 821808     0      0      0      0
a 821806 821510 821508    -1      0      0      0
a 821806 821510 822602     0      0      0      0
a 821806 821511 821508    -1      0      0      0
a 821806 821511 822602    -1      0      0      0
a 821806 821805 821508     0      0      0      0
a 821806 821805 822602    -1      0      0      0
a 822401 821807 821808     0      0      0      0
a 822401 821807 822811    -1      0      0      0
a 822401 822403 821808    -1      0      0      0
a 822401 822403 822811     0      0      0      0
a 822401 822805 821808    -1      0      0      0
a 822401 822805 822811    -1      0      0      0
a 822602 821806 821510     0      0      0      0
a 822602 821806 822105    -1      0      0      0
a 822602 821806 822603     0      0      0      0
a 822602 822104 821510    -1      0      0      0
a 822602 822104 822105    -1      0      0      0
a 822602 822104 822603    -1      0      0      0
a 822602 822604 821510    -1      0      0      0
a 822602 822604 822105     0      0      0      0
a 822602 822604 822603     0      0      0      0
a 822903 822901 822901     0      0      0      0
a 822903 822901 822904    -1      0      0      0
